n,stopping_time,max_value
75643,68,517588
75644,156,817936
75645,156,817936
75646,187,1090564
75647,187,2585032
75648,63,75648
75649,107,226948
75650,63,113476
75651,63,340432
75652,63,107728
75653,63,226960
75654,63,170224
75655,63,510676
75656,63,75656
75657,107,430900
75658,63,113488
75659,68,340468
75660,63,85120
75661,63,226984
75662,231,552904
75663,231,766096
75664,63,75664
75665,107,226996
75666,107,191536
75667,107,340504
75668,63,75668
75669,63,227008
75670,63,170260
75671,63,510784
75672,63,75672
75673,63,255400
75674,63,113512
75675,156,862000
75676,107,215512
75677,107,227032
75678,107,383128
75679,112,1310740
75680,63,75680
75681,63,227044
75682,63,113524
75683,63,340576
75684,107,517912
75685,107,517912
75686,107,517912
75687,200,727432
75688,63,75688
75689,112,8286136
75690,63,113536
75691,107,2071636
75692,63,242512
75693,63,242512
75694,63,255472
75695,63,766420
75696,63,75696
75697,63,227092
75698,63,127744
75699,63,340648
75700,63,75700
75701,63,227104
75702,200,287440
75703,200,511000
75704,63,75704
75705,200,255508
75706,63,113560
75707,200,383272
75708,200,363832
75709,200,363832
75710,200,574936
75711,200,1940416
75712,94,75712
75713,63,227140
75714,107,215620
75715,107,340720
75716,63,75716
75717,63,227152
75718,63,170368
75719,107,511108
75720,63,75720
75721,200,383344
75722,63,113584
75723,63,340756
75724,63,85192
75725,63,227176
75726,200,431296
75727,200,766744
75728,94,75728
75729,63,227188
75730,169,3934960
75731,169,3934960
75732,94,75732
75733,94,227200
75734,107,323512
75735,107,511216
75736,107,345544
75737,63,255616
75738,107,345544
75739,107,575152
75740,107,345544
75741,107,345544
75742,107,647080
75743,107,1150360
75744,94,75744
75745,107,485332
75746,94,113620
75747,94,340864
75748,63,75748
75749,63,227248
75750,63,170440
75751,107,3109912
75752,94,75752
75753,200,970756
75754,94,113632
75755,200,984148
75756,94,107872
75757,94,227272
75758,94,255688
75759,63,1294432
75760,156,182068
75761,94,227284
75762,156,242728
75763,156,340936
75764,156,182068
75765,156,227296
75766,94,215764
75767,94,511432
75768,156,485512
75769,200,323656
75770,156,485512
75771,107,1228912
75772,231,6221608
75773,231,6221608
75774,231,6221608
75775,231,14747488
75776,32,75776
75777,156,409696
75778,63,113668
75779,63,341008
75780,94,75780
75781,94,227344
75782,94,170512
75783,63,511540
75784,63,75784
75785,231,383668
75786,63,113680
75787,94,341044
75788,63,85264
75789,63,227368
75790,94,255796
75791,94,767392
75792,63,75792
75793,63,227380
75794,94,191860
75795,94,341080
75796,63,75796
75797,63,227392
75798,63,170548
75799,63,511648
75800,63,75800
75801,107,875284
75802,63,113704
75803,94,1295188
75804,63,127924
75805,63,227416
75806,63,383776
75807,112,1151332
75808,125,75808
75809,63,227428
75810,63,113716
75811,63,341152
75812,63,95956
75813,63,227440
75814,63,170584
75815,156,575728
75816,125,75816
75817,293,3155092
75818,125,113728
75819,200,341188
75820,63,85300
75821,63,227464
75822,63,255904
75823,200,767716
75824,125,75824
75825,63,227476
75826,63,127960
75827,63,341224
75828,125,75828
75829,125,227488
75830,107,3113152
75831,107,3113152
75832,200,129760
75833,63,255940
75834,200,129760
75835,200,383920
75836,200,191968
75837,200,227512
75838,200,1093336
75839,200,1727728
75840,156,75840
75841,200,227524
75842,200,182248
75843,200,341296
75844,125,75844
75845,125,227536
75846,125,170656
75847,200,820096
75848,156,102544
75849,107,2335444
75850,156,113776
75851,125,341332
75852,156,102544
75853,156,227560
75854,156,288016
75855,156,768040
75856,156,75856
75857,156,227572
75858,107,432052
75859,107,432052
75860,156,75860
75861,156,227584
75862,63,170692
75863,63,512080
75864,55,75864
75865,63,256048
75866,55,113800
75867,262,5255908
75868,55,128032
75869,55,227608
75870,192,1052512
75871,192,1152304
75872,156,75872
75873,94,288088
75874,55,113812
75875,55,341440
75876,55,75876
75877,55,227632
75878,55,170728
75879,156,1296484
75880,156,75880
75881,94,576232
75882,156,113824
75883,156,1093984
75884,94,324160
75885,94,324160
75886,94,324160
75887,200,1641040
75888,63,75888
75889,156,227668
75890,55,128068
75891,55,341512
75892,63,75892
75893,63,227680
75894,81,192112
75895,81,512296
75896,63,96064
75897,94,486304
75898,63,113848
75899,81,384244
75900,55,288196
75901,55,288196
75902,55,864592
75903,231,3943780
75904,81,75904
75905,55,227716
75906,63,113860
75907,63,341584
75908,63,75908
75909,63,227728
75910,63,170800
75911,94,512404
75912,156,75912
75913,81,972808
75914,156,113872
75915,262,2134996
75916,156,85408
75917,156,227752
75918,107,256228
75919,107,768688
75920,55,75920
75921,55,227764
75922,55,192184
75923,55,341656
75924,55,75924
75925,55,227776
75926,156,170836
75927,156,512512
75928,55,75928
75929,55,256264
75930,55,113896
75931,94,864916
75932,55,144160
75933,55,227800
75934,55,384424
75935,107,6568288
75936,81,75936
75937,55,324376
75938,55,113908
75939,55,341728
75940,55,243304
75941,55,243304
75942,55,243304
75943,81,1459780
75944,81,75944
75945,125,4926904
75946,81,113920
75947,107,584656
75948,156,85444
75949,156,227848
75950,156,256336
75951,107,1231828
75952,156,75952
75953,63,227860
75954,63,128176
75955,63,341800
75956,156,75956
75957,156,227872
75958,81,547540
75959,81,547540
75960,156,75960
75961,63,256372
75962,156,113944
75963,81,1039552
75964,94,243376
75965,94,243376
75966,94,576880
75967,94,1730644
75968,81,75968
75969,107,227908
75970,107,144232
75971,107,341872
75972,55,75972
75973,55,227920
75974,55,170944
75975,107,512836
75976,55,75976
75977,156,384640
75978,55,113968
75979,107,341908
75980,55,85480
75981,55,227944
75982,187,2079592
75983,187,2079592
75984,81,75984
75985,138,462184
75986,138,462184
75987,138,462184
75988,81,75988
75989,81,227968
75990,63,170980
75991,63,512944
75992,107,410884
75993,55,256480
75994,107,410884
75995,107,577096
75996,107,410884
75997,107,410884
75998,55,486952
75999,55,1154248
76000,169,250504
76001,187,2465296
76002,81,114004
76003,81,342016
76004,55,76004
76005,55,228016
76006,55,171016
76007,192,865780
76008,169,250504
76009,187,5623504
76010,169,250504
76011,55,432916
76012,156,96208
76013,156,228040
76014,156,256552
76015,200,5266132
76016,169,250504
76017,169,250504
76018,94,410992
76019,94,410992
76020,169,250504
76021,169,250504
76022,156,192436
76023,156,513160
76024,156,144340
76025,156,288664
76026,156,144340
76027,81,1461400
76028,156,433024
76029,156,433024
76030,200,2633632
76031,200,3897232
76032,81,76032
76033,169,250504
76034,107,208384
76035,107,342160
76036,125,76036
76037,125,228112
76038,125,171088
76039,107,513268
76040,125,76040
76041,169,384964
76042,125,114064
76043,169,342196
76044,125,85552
76045,125,228136
76046,112,1040740
76047,112,1040740
76048,55,76048
76049,125,228148
76050,112,6244432
76051,112,6244432
76052,55,76052
76053,55,228160
76054,81,494080
76055,81,513376
76056,55,76056
76057,81,494080
76058,55,114088
76059,156,1949344
76060,63,128356
76061,63,228184
76062,63,385072
76063,156,1155220
76064,55,76064
76065,200,228196
76066,200,114100
76067,200,342304
76068,200,96280
76069,200,228208
76070,200,171160
76071,63,577672
76072,55,76072
76073,169,866536
76074,55,114112
76075,107,342340
76076,55,85588
76077,55,228232
76078,55,256768
76079,107,770308
76080,55,76080
76081,55,228244
76082,55,128392
76083,55,342376
76084,55,76084
76085,55,228256
76086,200,433348
76087,200,513592
76088,55,76088
76089,200,325024
76090,55,114136
76091,55,385216
76092,55,192616
76093,55,228280
76094,200,1462696
76095,200,1733560
76096,81,76096
76097,55,228292
76098,200,243808
76099,200,342448
76100,200,146500
76101,200,228304
76102,200,171232
76103,200,2194288
76104,200,146500
76105,200,385288
76106,200,146500
76107,200,342484
76108,200,146500
76109,200,228328
76110,200,925828
76111,200,925828
76112,81,76112
76113,200,365776
76114,200,975400
76115,200,975400
76116,81,76116
76117,81,228352
76118,55,171268
76119,55,513808
76120,55,76120
76121,63,256912
76122,55,114184
76123,63,578068
76124,55,128464
76125,55,228376
76126,63,385396
76127,63,1156192
76128,81,76128
76129,156,365848
76130,55,114196
76131,55,342592
76132,55,76132
76133,55,228400
76134,55,171304
76135,156,1951288
76136,81,76136
76137,55,578176
76138,81,114208
76139,262,9635920
76140,94,162628
76141,94,228424
76142,94,256984
76143,55,867328
76144,81,76144
76145,81,228436
76146,55,128500
76147,55,342664
76148,81,76148
76149,81,228448
76150,244,365956
76151,244,514024
76152,107,96388
76153,306,41163712
76154,107,114232
76155,94,385540
76156,107,289168
76157,107,289168
76158,107,867508
76159,107,2602528
76160,81,76160
76161,55,228484
76162,107,114244
76163,107,342736
76164,107,76164
76165,107,228496
76166,107,171376
76167,107,514132
76168,37,76168
76169,200,742120
76170,37,114256
76171,55,342772
76172,37,85696
76173,37,228520
76174,107,257092
76175,107,771280
76176,37,76176
76177,37,228532
76178,37,192832
76179,37,342808
76180,37,76180
76181,37,228544
76182,37,171412
76183,37,514240
76184,37,76184
76185,37,257128
76186,37,114280
76187,200,2780224
76188,55,325456
76189,55,325456
76190,55,385720
76191,138,1301812
76192,81,76192
76193,107,228580
76194,200,114292
76195,200,342880
76196,200,144664
76197,200,228592
76198,200,171448
76199,200,578644
76200,81,76200
76201,200,1301992
76202,81,114304
76203,138,732400
76204,200,85732
76205,200,228616
76206,200,257200
76207,107,771604
76208,200,695464
76209,37,228628
76210,37,128608
76211,37,342952
76212,200,695464
76213,200,695464
76214,200,289384
76215,200,514456
76216,200,695464
76217,37,257236
76218,200,695464
76219,107,385864
76220,143,846916
76221,143,846916
76222,143,846916
76223,275,7234324
76224,55,76224
76225,200,695464
76226,81,1564756
76227,81,1564756
76228,81,76228
76229,81,228688
76230,81,171520
76231,275,17824048
76232,107,76232
76233,156,385936
76234,107,114352
76235,107,343060
76236,107,85768
76237,107,228712
76238,107,549556
76239,107,771928
76240,55,76240
76241,107,228724
76242,107,289492
76243,107,343096
76244,55,76244
76245,55,228736
76246,55,244276
76247,55,514672
76248,81,76248
76249,81,257344
76250,81,114376
76251,156,579040
76252,81,128680
76253,81,228760
76254,200,4946992
76255,200,4946992
76256,55,76256
76257,55,434320
76258,55,114388
76259,55,343168
76260,63,108592
76261,63,228784
76262,63,171592
76263,218,27114424
76264,55,76264
76265,107,651544
76266,55,114400
76267,107,977344
76268,55,96532
76269,55,228808
76270,55,257416
76271,107,1466080
76272,107,122200
76273,55,228820
76274,55,144808
76275,55,343240
76276,107,122200
76277,107,228832
76278,169,488752
76279,169,514888
76280,107,217240
76281,63,289636
76282,107,217240
76283,107,434464
76284,200,733192
76285,200,733192
76286,200,1955176
76287,200,14847136
76288,32,76288
76289,55,228868
76290,55,114436
76291,55,343312
76292,55,91672
76293,55,228880
76294,55,171664
76295,55,514996
76296,81,76296
76297,55,386260
76298,81,114448
76299,55,343348
76300,81,85840
76301,81,228904
76302,55,257524
76303,55,772576
76304,81,76304
76305,81,228916
76306,55,464128
76307,55,464128
76308,81,76308
76309,81,228928
76310,55,171700
76311,55,515104
76312,81,76312
76313,55,257560
76314,81,114472
76315,55,1303936
76316,81,128788
76317,81,228952
76318,81,386368
76319,55,1159108
76320,107,76320
76321,81,228964
76322,81,114484
76323,81,343456
76324,55,163024
76325,55,228976
76326,55,171736
76327,55,579616
76328,107,76328
76329,107,1392712
76330,107,114496
76331,81,343492
76332,81,85876
76333,81,229000
76334,81,257632
76335,94,978208
76336,107,76336
76337,94,229012
76338,94,206368
76339,94,343528
76340,107,76340
76341,107,229024
76342,94,1100608
76343,94,1100608
76344,55,122308
76345,94,257668
76346,55,122308
76347,81,386512
76348,55,193264
76349,55,229048
76350,81,579796
76351,81,1739392
76352,107,76352
76353,81,229060
76354,81,114532
76355,81,343600
76356,81,76356
76357,81,229072
76358,81,171808
76359,55,515428
76360,81,76360
76361,55,386584
76362,81,114544
76363,81,343636
76364,81,85912
76365,81,229096
76366,81,289960
76367,81,773224
76368,107,76368
76369,200,244672
76370,200,434968
76371,200,434968
76372,107,76372
76373,107,229120
76374,81,171844
76375,81,515536
76376,107,76376
76377,156,412936
76378,107,114568
76379,187,2351752
76380,107,128896
76381,107,229144
76382,200,386692
76383,200,1160080
76384,107,76384
76385,107,392020
76386,138,176740
76387,138,343744
76388,138,176740
76389,138,229168
76390,138,176740
76391,169,6698032
76392,107,76392
76393,107,580120
76394,107,114592
76395,138,343780
76396,138,367144
76397,138,367144
76398,138,367144
76399,138,870244
76400,63,76400
76401,107,229204
76402,94,275380
76403,94,343816
76404,63,76404
76405,63,229216
76406,107,193408
76407,107,515752
76408,63,96712
76409,138,619648
76410,63,114616
76411,81,386836
76412,94,489616
76413,94,489616
76414,94,870424
76415,107,2937688
76416,32,76416
76417,138,550852
76418,107,114628
76419,107,343888
76420,107,76420
76421,107,229264
76422,107,171952
76423,107,515860
76424,107,103336
76425,169,3529816
76426,107,114640
76427,107,343924
76428,107,103336
76429,107,229288
76430,200,2789152
76431,200,2789152
76432,107,275560
76433,200,229300
76434,200,193480
76435,200,343960
76436,107,275560
76437,107,275560
76438,107,171988
76439,107,515968
76440,107,275560
76441,107,257992
76442,107,275560
76443,200,1469392
76444,107,183688
76445,107,229336
76446,107,387016
76447,200,1959280
76448,32,76448
76449,200,619972
76450,200,2092552
76451,200,2092552
76452,200,2480056
76453,200,2480056
76454,200,2480056
76455,200,1240000
76456,32,76456
76457,169,30578632
76458,32,114688
76459,107,344068
76460,81,86020
76461,81,229384
76462,81,258064
76463,107,774196
76464,81,76464
76465,81,229396
76466,81,129040
76467,81,344104
76468,81,76468
76469,81,229408
76470,81,290356
76471,81,516184
76472,81,76472
76473,81,258100
76474,81,114712
76475,107,387160
76476,81,193588
76477,81,229432
76478,81,580768
76479,200,6279424
76480,125,76480
76481,81,229444
76482,81,145204
76483,81,344176
76484,81,76484
76485,81,229456
76486,81,172096
76487,200,662416
76488,81,76488
76489,81,387232
76490,81,114736
76491,81,344212
76492,81,86056
76493,81,229480
76494,169,1240648
